name,url,delay_ms,width,height,codec,bitrate_kb,status
CCTV9纪录,http://38.75.136.137:98/gslb/dsdqca/cctv9hd.m3u8?auth=test20251009$LR•IPV4•29『线路5』,9,,,,0,有效
辽宁都市,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lnds,107,,,,0,有效
都市剧场,http://[2409:8087:5e08:25::4]:6610/000000001000/5000000011000031111/index.m3u8?channel-id=bestzb&Contentid=5000000011000031111&Ace,0,,,,0,失败
扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8,722,,,,0,有效
摇！QWQ 摇！在线打卡神秘摇头猫猫！,https://live.ottiptv.cc/bilibili/27189846,824,,,,0,失败
跟着盟哥去探秘,https://live.ottiptv.cc/douyu/1178229,1580,,,,0,有效
第二人格夺舍（色差版）,https://live.ottiptv.cc/bilibili/1997903805,814,,,,0,失败
第一财经,https://stream1.freetv.fun/di-yi-cai-jing-6.ctv,4001,,,,0,失败
天映经典,http://frus7.jdiptv.cc/live/xgtyjdgy.m3u8kdstime=1743869071&kdssign=3f092afa312e4f7baae83a964e07bf1a,466,,,,0,失败
乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8,297,,,,0,有效
CCTV9纪录,http://38.75.136.137:98/gslb/dsdqca/sxwshd.m3u8?auth=test20251009$LR•IPV4•29『线路6』,9,,,,0,有效
天映经典,https://migu.188766.xyz/?migutoken=3637f4ae3861b554c9b368728cc8b391&id=Celestial2&type=dy,4001,,,,0,失败
都市剧场,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225762/index.m3u8,0,,,,0,失败
一场袭击改写了所有人命运,https://live.ottiptv.cc/yy/1354936238,1055,,,,0,有效
天映经典,https://smt.1789.dpdns.org/smt3.2.1.php?id=Celestial2,51,,,,0,失败
萌新驾到，多多指教！,https://live.ottiptv.cc/bilibili/1778465129,535,,,,0,失败
康巴卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=mwhS1w&tk=FgM0vQMejxvG,333,,,,0,有效
画一下设计作业,https://live.ottiptv.cc/bilibili/462145,886,,,,0,失败
陕西新闻资讯,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/sxxwzx/50/20250804/index.m3u8?msisdn=202609090602591ce4314cd25547f2a05e88d5cfd66f5d&mdspid=&spid=600572&netType=0&sid=5910022187&pid=2028597139&timestamp=20260909060259&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909289&ParentNodeID=-99&assertID=5910022187&client_ip=171.8.79.254&SecurityKey=20260909060259&promotionId=&mvid=5900006710&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=cbb9d11f0d4e319b9b4e4ace901fdc90,341,,,,0,失败
外星人入侵,https://live.ottiptv.cc/yy/1382745181,1876,,,,0,有效
前郭综合,http://stream2.jlntv.cn/qg/playlist.m3u8,268,,,,0,有效
如果岁月,http://103.236.91.126:3366/live/lunbo/yy/yy4.php?id=1382736883,245,,,,0,失败
康巴卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=slYPRK&tk=FgM0vQMejxvG,147,,,,0,有效
CCTV9纪录,http://38.75.136.137:98/gslb/dsdqca/nmgwshd.m3u8?auth=test20251009$LR•IPV4•29『线路7』,9,,,,0,有效
陕西都市青春,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/sxdsqc/50/20250804/index.m3u8?msisdn=20260909060258d428b93d588b4951b3f3ccf0b2c02cab&mdspid=&spid=600572&netType=0&sid=5910022190&pid=2028597139&timestamp=20260909060258&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=956909358&ParentNodeID=-99&assertID=5910022190&client_ip=171.8.79.254&SecurityKey=20260909060258&promotionId=&mvid=5900006713&mcid=500020&playurlVersion=WX-A1-9.8.2-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=9b48693929617cdd21e181b272da4f0d,31,,,,0,失败
都市剧场,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225762/index.m3u8,0,,,,0,失败
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2,4001,,,,0,失败
这才是真巨星养成记,https://live.ottiptv.cc/yy/1382735561,929,,,,0,有效
郑源-红尘情歌,http://txysong.mysoto.cc/songs/60067071.mkv,55,,,,0,失败
上工画漫画辣,https://live.ottiptv.cc/bilibili/30045626,537,,,,0,失败
画画好难,https://live.ottiptv.cc/bilibili/13561719,870,,,,0,失败
听wo姐说,https://live.ottiptv.cc/douyu/8830082,1823,,,,0,有效
天映经典,https://100.061833.xyz/stream/mytv/null-1/stream.m3u8?uid=3291919010&u=rty789&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc,481,,,,0,失败
我的团长我的团,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352910,333,,,,0,有效
四平综合,http://evfh-www.plus.jlntv.cn/siping/folder134/folder158,564,,,,0,有效
MordonFreeman是谁,https://live.ottiptv.cc/douyu/9524579,869,,,,0,有效
都市剧场,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226155/index.m3u8,0,,,,0,失败
纪实人文,https://stream1.freetv.fun/ipv6-ji-shi-ren-wen-12.m3u8,4001,,,,0,失败
YY星秀璀璨，精彩不断,https://live.ottiptv.cc/yy/1354808044,995,,,,0,有效
正在被疯狂肘击,https://live.ottiptv.cc/bilibili/1848761955,562,,,,0,失败
CCTV9纪录,http://120.76.248.139/live/bfgd/4200000128.m3u8$LR•IPV4•29『线路8』,333,,,,0,有效
四平综合,http://stream2.jlntv.cn/sptv/sd/live.m3u8,268,,,,0,有效
真实案件系列,https://live.ottiptv.cc/yy/1382671124,761,,,,0,有效
安多卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=rdOvlL&tk=FgM0vQMejxvG,143,,,,0,有效
陈慧娴-夜半小夜曲,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fc30000bu3s66l91uupo5jllq40&ratio=720p&line=0,1535,,,,0,失败
CCTV9纪录,http://107.150.60.122/live/cctv9hd.m3u8$LR•IPV4•29『线路9』,51,,,,0,失败
我画，我画，画不完了！,https://live.ottiptv.cc/bilibili/3763215,519,,,,0,失败
快来挑选你的专属狗狗,https://live.ottiptv.cc/bilibili/1936493359,1317,,,,0,失败
都市剧场,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226694/index.m3u8,4001,,,,0,失败
山西文体生活,http://113.26.251.182:8009/hls/23/index.m3u8,448,,,,0,有效
梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8,331,,,,0,有效
解疑答惑,https://live.ottiptv.cc/bilibili/1934302530,1082,,,,0,失败
山西影视,http://113.26.251.182:8009/hls/21/index.m3u8,1261,,,,0,有效
安多卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=wRMQR6&tk=FgM0vQMejxvG,144,,,,0,有效
CCTV9纪录,http://192.151.150.154/live/cctv9hd.m3u8$LR•IPV4•29『线路10』,107,,,,0,失败
港片 喜剧 动作,https://live.ottiptv.cc/yy/1355480591,1164,,,,0,有效
刷到我，就该码字啦！,https://live.ottiptv.cc/bilibili/24682119,871,,,,0,失败
民工小代,https://live.ottiptv.cc/douyu/9616619,1826,,,,0,有效
小刚学长o,https://live.ottiptv.cc/douyu/9701497,1516,,,,0,有效
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe,264,,,,0,有效
双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8,297,,,,0,有效
用户3706984633207670的直播间,https://live.ottiptv.cc/bilibili/1756751900,1018,,,,0,失败
靓剑,https://live.ottiptv.cc/yy/1356043643,840,,,,0,有效
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8,4001,,,,0,失败
CCTV9纪录,http://198.204.228.26/live/cctv9hd.m3u8$LR•IPV4•29『线路11』,106,,,,0,失败
在画了！真的在画了！,https://live.ottiptv.cc/bilibili/153144,841,,,,0,失败
凤凰传奇全部歌曲24h循环播放,https://live.ottiptv.cc/bilibili/27404696,556,,,,0,失败
世界纪录大全,https://live.ottiptv.cc/douyu/9406359,4000,,,,0,失败
无线星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8,176,,,,0,失败
神医喜来乐,https://live.ottiptv.cc/yy/1382714119,762,,,,0,有效
同行渔猎笔记,https://live.ottiptv.cc/douyu/2718202,1595,,,,0,有效
流金岁月,http://103.236.91.126:3366/live/lunbo/yy/yy4.php?id=1382749906,250,,,,0,失败
伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8,287,,,,0,有效
安多卫视,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd,1187,,,,0,失败
好想突然变的很厉害,https://live.ottiptv.cc/bilibili/27006252,866,,,,0,失败
画小土豆,https://live.ottiptv.cc/bilibili/24292745,531,,,,0,失败
托尔兹桃花剑,https://live.ottiptv.cc/douyu/8896743,1510,,,,0,有效
CCTV9纪录,http://bztv.tvbus.cc:8081/cdnlive/cctv9.m3u8$LR•IPV4•29『线路12』,367,,,,0,失败
金山电视台,https://pili-live-hls.wdit.com.cn/wditlive/8818dfe5f4df45ba9a3f32964d172fb2b6d3.m3u8,1234,,,,0,有效
无线星河,http://tl.061833.xyz/tl/null-7,12,,,,0,失败
纪晓岚,https://live.ottiptv.cc/yy/1354143978,698,,,,0,有效
三沙卫视,http://198.204.228.26/live/ssws.m3u8,750,,,,0,有效
欢子-爱昏了头,http://txysong.mysoto.cc/songs/60007615.mkv,53,,,,0,失败
天映经典,https://cdn9.163189.xyz/smt1.1.php?id=Celestial2,3693,,,,0,失败
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8,4000,,,,0,失败
我的团长我的团,http://103.236.91.126:3366/live/lunbo/huya/hylive.php?id=11352910,237,,,,0,失败
辽源新闻综合,http://stream2.jlntv.cn/liaoyuan1/sd/live.m3u8,266,,,,0,有效
三沙卫视,http://107.150.60.122/live/ssws.m3u8,156,,,,0,有效
万州综合,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8?zzhongqd,213,,,,0,失败
在线摆摊，问问看,https://live.ottiptv.cc/bilibili/1883017596,1040,,,,0,失败
多多其木格,https://live.ottiptv.cc/douyu/9075374,1683,,,,0,有效
CCTV9纪录,http://173.208.212.130:8181/720p/cctv9.m3u8$LR•IPV4•29『线路13』,559,,,,0,有效
少年包青天,https://live.ottiptv.cc/yy/1356043677,779,,,,0,有效
都市剧场,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001203/index.m3u8,4000,,,,0,失败
东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8,314,,,,0,有效
曾江-电影,http://103.236.91.126:3366/live/lunbo/huya/hylive.php?id=11601981,213,,,,0,失败
无线星河,http://php.jdshipin.com/smt.php?id=Xinhe,4001,,,,0,失败
播着玩随便播播,https://live.ottiptv.cc/bilibili/23437345,1050,,,,0,失败
无线星河,https://cdn6.101.qzz.io/163189/tvbxh,447,,,,0,失败
三沙卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=AOARP7&tk=FgM0vQMejxvG,145,,,,0,有效
北京财经,http://8.138.7.223/tv/bj.php?id=0005,1874,,,,0,有效
北京生活,http://8.138.7.223/tv/bj.php?id=0006,3099,,,,0,有效
除了画画便是电动,https://live.ottiptv.cc/bilibili/9339159,1075,,,,0,失败
北京新闻,http://8.138.7.223/tv/bj.php?id=0007,3923,,,,0,有效
画个sop,https://live.ottiptv.cc/bilibili/1920362838,545,,,,0,失败
璧山综合,http://222.179.42.129:8181/hls1.m3u8?zzhongqd,1789,,,,0,有效
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8,435,,,,0,有效
CCTV9纪录,http://173.208.212.130:8181/1080p/cctv9.m3u8$LR•IPV4•29『线路14』,506,,,,0,有效
三沙卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=NcDMNc&tk=FgM0vQMejxvG,141,,,,0,有效
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],474,,,,0,有效
东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8,340,,,,0,有效
大壮撞电影,https://live.ottiptv.cc/douyu/9437349,1743,,,,0,有效
都市剧场,http://hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229280/1/index.m3u8?fmt=ts2hls,4001,,,,0,失败
芒果酱Mangoo,https://live.ottiptv.cc/douyu/138959,812,,,,0,有效
CCTV9纪录,http://112.30.73.119:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路15』,322,,,,0,有效
白山综合,http://stream2.jlntv.cn/baishan1/sd/live.m3u8,311,,,,0,有效
武林外传,https://live.ottiptv.cc/yy/1355652820,1066,,,,0,有效
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],1771,,,,0,有效
涪陵电视台,http://183.64.215.48:1002/1.m3u8,682,,,,0,有效
新品生石花直播选购,https://live.ottiptv.cc/bilibili/23571128,874,,,,0,失败
三沙卫视,http://223.247.25.219:1234/961023778,217,,,,0,失败
CCTV9纪录,http://112.30.73.119:9901/tsfile/live/1419_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路16』,166,,,,0,失败
东海新闻,http://iptv.666230.xyz/iptv/jsyd.php/jsdonghaixinwen,58,,,,0,失败
最尊重明日方舟风尚速递的直播间,https://live.ottiptv.cc/bilibili/32115710,1295,,,,0,失败
弹幕天团 下饭神剧,https://live.ottiptv.cc/yy/23512910,965,,,,0,有效
大家来聊羽毛球的任何东西都可以,https://live.ottiptv.cc/bilibili/1828184338,903,,,,0,失败
沃克沃克,https://live.ottiptv.cc/bilibili/23686112,767,,,,0,失败
电影_战争,http://tv.zimtv.cn/tv/player/api/huya.php?id=21059592,355,,,,0,有效
潼南综合,http://183.230.184.51:65500/tntv1.m3u8,702,,,,0,有效
打狗棍~24h经典好剧,https://live.ottiptv.cc/yy/1354744544,980,,,,0,有效
面朝大海 许下心愿 我在青岛等你,https://live.ottiptv.cc/bilibili/22570982,527,,,,0,失败
长白新闻综合,http://juxian.juyun.tv/live.php?id=11347,659,,,,0,有效
无线星河,https://cdn9.163189.xyz/smt3.1.1.php?id=Xinhe,1791,,,,0,失败
无线星河,https://cdn9.163189.xyz/smt1.1.php?id=Xinhe,1367,,,,0,失败
老人家小熊猫君,https://live.ottiptv.cc/douyu/753342,1722,,,,0,有效
欢子-离不开天空的云,http://txysong.mysoto.cc/songs/60026685.mkv,53,,,,0,失败
画一会同人，一些奥德赛多,https://live.ottiptv.cc/bilibili/1790092599,1057,,,,0,失败
无线星河,https://smt.1678520.xyz/smt3.2.1.php?id=Xinhe,974,,,,0,失败
无线星河,https://cdn6.163189.xyz/163189/tvbxh,390,,,,0,有效
周队长captain,https://live.ottiptv.cc/douyu/9023539,1585,,,,0,有效
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8,675,,,,0,有效
倚天屠龙记,https://live.ottiptv.cc/yy/33300793,884,,,,0,有效
无线星河,http://r.jdshipin.com/sXuuD,119,,,,0,有效
镖行天下,http://tv.zimtv.cn/tv/player/api/huya.php?id=11352969,502,,,,0,有效
能画完嘛？,https://live.ottiptv.cc/bilibili/9061778,1068,,,,0,失败
初来报道，关注一下吧~,https://live.ottiptv.cc/bilibili/1882509882,823,,,,0,失败
燕双鹰,https://live.ottiptv.cc/yy/1352227153,795,,,,0,有效
铜梁综合,http://183.64.174.171:40123/ch1.m3u8,732,,,,0,有效
机械表日常维护的几个关键点,https://live.ottiptv.cc/bilibili/30311320,574,,,,0,失败
刘德华-世界第一等,http://em.21dtv.com/songs/60039259.mkv,636,,,,0,失败
三明新闻综合,http://ls.qingting.fm/live/4885.m3u8,567,,,,0,有效
说说电影故事,https://live.ottiptv.cc/douyu/9444627,1621,,,,0,有效
激战2飞雷神跑图ing惹,https://live.ottiptv.cc/bilibili/23779092,856,,,,0,失败
新作连载,https://live.ottiptv.cc/bilibili/3649804,517,,,,0,失败
毛宁/杨钰莹-心雨,http://vodcdn.video.taobao.com/oss/ali-video/0191a1eb6017684a3641a51d32c9633a/video.m3u8,563,,,,0,有效
宰相刘罗锅,https://live.ottiptv.cc/yy/1353892468,1142,,,,0,有效
毛宁-蓝蓝的夜蓝蓝的梦,http://vodcdn.video.taobao.com/oss/ali-video/6d5a8c2e7667e3d6138246a45571d1f7/video.m3u8,60,,,,0,有效
玛瑙手镯出新啦！清仓继续！,https://live.ottiptv.cc/bilibili/31316117,1034,,,,0,失败
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian,795,,,,0,有效
码字中,https://live.ottiptv.cc/bilibili/21526488,825,,,,0,失败
switch改机，折腾，维修。。,https://live.ottiptv.cc/bilibili/8389564,525,,,,0,失败
邸生,https://live.ottiptv.cc/douyu/9665298,1987,,,,0,有效
【周星驰】搞笑电影,https://live.ottiptv.cc/yy/38670875,1084,,,,0,有效
毛宁-晚秋,http://vodcdn.video.taobao.com/oss/ali-video/95751adaad64e6ca860b18f4855cd94d/video.m3u8,60,,,,0,有效
刘德华-如果有一天,http://em.21dtv.com/songs/60036969.mkv,2272,,,,0,失败
OE档案,https://live.ottiptv.cc/douyu/6725858,1777,,,,0,有效
二炮手,http://103.236.91.126:3366/live/lunbo/yy/yy4.php?id=1354930964,251,,,,0,失败
云霄综合,"http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian,",444,,,,0,有效
周六野Zoey,https://live.ottiptv.cc/douyu/8912150,798,,,,0,有效
林正英-经典电影,https://live.ottiptv.cc/yy/34229877,810,,,,0,有效
大趴电影院,https://live.ottiptv.cc/douyu/8747638,1553,,,,0,有效
福建少儿,http://183.250.156.180:9999/newlive/live/hls/26/live.m3u8,351,,,,0,有效
重庆时尚购物,http://183.220.107.138:4022/rtp/239.10.0.169:5140,4002,,,,0,失败
欢子-情愿离开,http://txysong.mysoto.cc/songs/60035450.mkv,53,,,,0,失败
云南土鸡,https://live.ottiptv.cc/bilibili/1880720902,539,,,,0,失败
镖行天下,http://103.236.91.126:3366/live/lunbo/huya/hylive.php?id=11352969,253,,,,0,失败
画一会,https://live.ottiptv.cc/bilibili/5116644,860,,,,0,失败
大染坊,https://live.ottiptv.cc/yy/1353215589,918,,,,0,有效
梁静茹-问,http://vodcdn.video.taobao.com/oss/ali-video/b2a2adf565e97d00d1bd6d62145184d1/video.m3u8,60,,,,0,有效
公開畫稿,https://live.ottiptv.cc/bilibili/9308587,860,,,,0,失败
好先生,http://120.77.28.4:8648/douyu.php?id=9650792,4001,,,,0,失败
福建少儿,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.9:8048,669,,,,0,失败
梅艳芳-梦伴,http://em.21dtv.com/songs/60029478.mkv,958,,,,0,失败
篮球小人物,https://live.ottiptv.cc/douyu/9184257,955,,,,0,有效
主机装机,https://live.ottiptv.cc/bilibili/21511435,865,,,,0,失败
经典抗战剧,https://live.ottiptv.cc/yy/1354555195,992,,,,0,有效
卡丘同人志备战cp,https://live.ottiptv.cc/bilibili/23785562,1078,,,,0,失败
王菲-容易受伤的女人(粤语),http://vodcdn.video.taobao.com/oss/ali-video/ed5aed790e002b229c9a8870e900f985/video.m3u8,60,,,,0,有效
画渣花小烙,https://live.ottiptv.cc/douyu/9072066,1588,,,,0,有效
画稿画稿,https://live.ottiptv.cc/bilibili/397857,523,,,,0,失败
福建新闻,http://110.80.17.38:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0,424,,,,0,有效
龙祥电影,https://smt.go-iptv.ggff.net/smart.php?id=lungxiangtime_twn&token=Goiptv,137,,,,0,失败
经典鬼片3000部,https://live.ottiptv.cc/yy/29460894,686,,,,0,有效
福建新闻,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.4:8018,235,,,,0,失败
王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8,60,,,,0,有效
好想玩牢明！！好想玩！！好想坐牢喵！,https://live.ottiptv.cc/bilibili/1893018856,855,,,,0,失败
薇斯纳,https://live.ottiptv.cc/bilibili/30795078,787,,,,0,失败
含量100%新鲜爪爪欢迎品尝,https://live.ottiptv.cc/bilibili/23353134,564,,,,0,失败
电四我得了,https://live.ottiptv.cc/bilibili/1432708,852,,,,0,失败
王心凌-第一次爱的人,http://vodcdn.video.taobao.com/oss/ali-video/ca36ac1783434eb19f59aadd056b05e1/1457686780/video.m3u8.m3u8,61,,,,0,有效
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-12.m3u8,4001,,,,0,失败
福建海峡卫视,https://m.italkbbtv.com/live/6a30f74820a80832dc74e2c7,664,,,,0,有效
炮神,http://103.236.91.126:3366/live/lunbo/yy/yy4.php?id=22089862,216,,,,0,失败
【靓剑】乐乐陪看,https://live.ottiptv.cc/yy/1352946111,909,,,,0,有效
一颗糖糖canddy,https://live.ottiptv.cc/douyu/9192852,1863,,,,0,有效
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-4.ctv,4000,,,,0,失败
靓剑,https://live.ottiptv.cc/yy/1382658790,1500,,,,0,有效
福建经济,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.7:8036,213,,,,0,失败
东森洋片,http://s1.an94tv.cfd/aktv2/CH-2/AKTV.m3u8,118,,,,0,失败
王心凌-我会好好的,http://vodcdn.video.taobao.com/oss/ali-video/8f327fd6bce61d0cf4159601a64b395b/video.m3u8,66,,,,0,有效
画卡监工,https://live.ottiptv.cc/bilibili/13163201,863,,,,0,失败
欢子-心痛2009,http://txysong.mysoto.cc/songs/60050605.mkv,54,,,,0,失败
摸一下原神,https://live.ottiptv.cc/bilibili/14333637,517,,,,0,失败
夜与白鲸V,https://live.ottiptv.cc/douyu/9734515,1802,,,,0,有效
福建综合,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.1:8000,242,,,,0,失败
剧透大爆炸,https://live.ottiptv.cc/douyu/1739752,1626,,,,0,有效
东森洋片,https://hls-gateway.vpstv.net/streams/476997.m3u8,25,,,,0,失败
巫启贤-太傻,http://vodcdn.video.taobao.com/oss/ali-video/e6f2953419f904065dc2ce38efc85515/video.m3u8,61,,,,0,有效
高达模型代工接单中（有问必答）,https://live.ottiptv.cc/bilibili/1768505892,518,,,,0,失败
康熙微服私访记,https://live.ottiptv.cc/yy/1352811698,843,,,,0,有效
星空卫视,https://stream1.freetv.fun/xing-kong-wei-shi-11.m3u8,4000,,,,0,失败
星汉灿烂·月生沧海,http://tv.zimtv.cn/tv/player/api/huya.php?id=11336591,859,,,,0,有效
归园田居的直播间,https://live.ottiptv.cc/bilibili/4008949,1081,,,,0,失败
